KO_name	ko	ID11_1	ID12_1	ID13_1	ID14_1	ID15_1	ID17_1	ID18_1	ID19_1	ID20_1	ID21_1	ID22_1	ID23_1	ID24_1	ID25_1	ID26_1	ID27_1	ID28_1	ID29_1	ID30_1	ID31_1	ID32_1	ID33_1	ID34_1	ID35_1	ID36_1	ID37_1	ID38_1
K15643  mxaB; myxalamid-type polyketide synthase MxaB	K15643	87	153	10	2	60	40	2	90	6	62	2	34	83	37	9	44	145	77	179	5	5	8	4	5	11	10	3
K15644  cfa6; coronafacic acid polyketide synthase Cfa6	K15644	18	0	5	1	28	8	8	9	0	0	0	0	1	0	0	3	0	5	0	0	0	0	0	0	3	0	0
K15645  cfa7; coronafacic acid polyketide synthase Cfa7	K15645	18	0	5	0	28	8	0	9	0	0	0	0	1	0	0	3	0	5	0	0	0	0	0	0	3	0	0
K15646  cmaA; coronamic acid synthetase CmaA, adenylation and thiolation didomain protein [EC:6.2.1.46]	K15646	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K15650  cmaB; non-haem Fe2+, alpha-ketoglutarate-dependent halogenase	K15650	3	18	2	62	3	2	46	5	38	4	0	0	2	1	0	13	0	30	0	0	0	0	0	0	2	0	0
K15652  asbF; 3-dehydroshikimate dehydratase [EC:4.2.1.118]	K15652	45	95	20	494	36	11	338	21	257	47	86	99	757	72	70	65	341	91	267	24	150	63	86	27	19	29	24
K15653  mxcG; nonribosomal peptide synthetase MxcG	K15653	1	0	0	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15654  srfAA, licA, lchAA; surfactin/lichenysin synthetase A	K15654	94	301	28	472	77	20	1097	63	303	75	44	50	489	39	55	162	171	428	123	14	98	29	47	9	57	15	14
K15655  srfAB, licB, lchAB; surfactin/lichenysin synthetase B	K15655	3	9	10	194	4	3	29	7	10	0	1	4	29	4	1	1	0	20	0	3	0	2	0	2	1	2	0
K15656  srfAC, licC, lchAC; surfactin/lichenysin synthetase C	K15656	3	0	3	0	1	4	2	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0
K15658  ofaA, arfA; arthrofactin-type cyclic lipopeptide synthetase A	K15658	0	2	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15659  ofaB, arfB; arthrofactin-type cyclic lipopeptide synthetase B	K15659	13	15	19	0	21	18	149	7	20	18	0	18	32	16	16	7	0	4	0	0	3	0	0	1	4	2	0
K15660  ofaC, arfC; arthrofactin-type cyclic lipopeptide synthetase C	K15660	2	8	2	0	0	0	0	1	0	0	0	3	18	1	5	0	0	7	0	0	3	22	0	2	0	3	2
K15662  ituB, mycB, bmyB; iturin family lipopeptide synthetase B	K15662	2	4	7	2	2	2	3	4	14	1	3	7	90	0	3	0	1	5	0	0	1	0	1	0	2	0	0
K15663  ituC, mycC, bmyC; iturin family lipopeptide synthetase C	K15663	3	0	14	0	5	4	4	15	0	0	0	0	35	0	0	0	0	22	0	0	0	0	0	0	0	0	0
K15664  ppsA, fenC; plipastatin/fengycin lipopeptide synthetase A	K15664	0	0	0	0	0	0	0	0	20	0	0	0	12	0	1	0	0	0	0	0	5	4	8	4	11	0	1
K15667  ppsD, fenA; plipastatin/fengycin lipopeptide synthetase D	K15667	11	1	26	3	18	6	18	31	1	4	6	13	38	5	0	2	0	55	1	2	24	0	7	1	2	0	2
K15668  ppsE, fenB; plipastatin/fengycin lipopeptide synthetase E	K15668	24	0	14	5	7	9	3	10	0	18	6	10	115	9	5	41	103	170	91	0	11	2	4	1	2	2	0
K15669  hddC; D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]	K15669	146	288	59	427	84	67	513	54	156	100	221	634	2585	342	266	115	1009	355	1768	86	349	265	266	72	158	138	116
K15670  rifA; rifamycin polyketide synthase modules 1, 2 and 3 [EC:6.2.1.74]	K15670	0	2	0	0	0	0	0	0	3	15	0	3	11	5	1	11	16	1	13	2	12	0	1	0	3	0	0
K15671  rifB; rifamycin polyketide synthase modules 4, 5 and 6	K15671	0	2	0	3	0	0	144	0	1	0	35	5	157	0	20	0	94	0	139	1	38	12	12	8	9	12	5
K15672  rifC_D; rifamycin polyketide synthase modules 7 and 8	K15672	0	0	0	0	0	0	0	0	0	0	4	1	97	0	5	0	0	0	0	1	5	5	4	1	1	2	2
K15673  rifE; rifamycin polyketide synthase modules 9 and 10	K15673	4	0	9	2	6	7	8	3	3	7	21	42	392	15	22	1	34	6	44	1	5	13	20	3	11	16	29
K15674  rhiA; rhizoxin biosynthesis, polyketide synthase / nonribosomal peptide synthetase RhiA	K15674	1	17	1	4	4	1	1	3	25	0	1	4	1	0	1	0	0	25	0	0	0	0	0	0	0	0	0
K15675  rhiB; rhizoxin biosynthesis, polyketide synthase / nonribosomal peptide synthetase RhiB	K15675	27	13	6	130	17	11	149	11	59	17	6	96	83	142	6	2	62	122	21	1	2	3	11	9	6	7	7
K15676  rhiC; rhizoxin biosynthesis, polyketide synthase RhiC	K15676	30	20	7	353	22	14	544	12	72	17	6	79	79	124	6	36	63	180	21	39	2	25	9	2	6	95	8
K15677  rhiD; rhizoxin biosynthesis, polyketide synthase RhiD	K15677	22	23	7	132	35	9	81	8	118	7	137	42	211	3	23	24	215	150	164	0	22	19	77	7	32	8	28
K15678  rhiE; rhizoxin biosynthesis, polyketide synthase RhiE	K15678	3	7	0	223	2	2	393	0	13	7	0	0	0	5	1	33	1	17	0	0	0	1	1	0	0	0	0
K15679  rhiF; rhizoxin biosynthesis, polyketide synthase RhiF	K15679	3	7	0	223	2	2	393	0	13	7	0	0	0	5	1	33	1	17	0	0	0	1	1	0	0	0	0
K15681  mxcL; aminotransferase MxcL	K15681	1	0	0	0	0	2	0	0	0	0	2	0	50	0	15	0	0	0	0	0	2	1	2	0	2	0	0
K15687  MKRN; E3 ubiquitin-protein ligase makorin [EC:2.3.2.27]	K15687	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15692  RNF13, RZF; E3 ubiquitin-protein ligase RNF13 [EC:2.3.2.27]	K15692	30	0	9	2	5	17	11	10	1	2	0	3	0	1	0	0	0	6	0	0	0	0	0	0	1	0	0
K15703  RNF139, TRC8; E3 ubiquitin-protein ligase RNF139 [EC:2.3.2.27]	K15703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
K15706  RNF167; E3 ubiquitin-protein ligase RNF167 [EC:2.3.2.27]	K15706	14	0	8	2	5	15	11	10	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
K15710  SHPRH; E3 ubiquitin-protein ligase SHPRH [EC:5.6.2.- 2.3.2.27]	K15710	32	0	24	3	5	22	10	28	2	2	0	0	2	0	0	0	0	22	0	0	0	0	0	0	1	0	0
K15711  SMARCA3, HLTF; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A3 [EC:5.6.2. 2.3.2.27]	K15711	12	0	11	1	4	14	24	20	0	2	6	10	79	2	5	0	4	12	11	0	5	0	5	1	3	3	0
K15713  UHRF2, NIRF; E3 ubiquitin-protein ligase UHRF2 [EC:2.3.2.27]	K15713	0	0	0	6	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15717  PRXL2B, FAM213B; prostamide/prostaglandin F2alpha synthase [EC:1.11.1.20]	K15717	0	0	0	3	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15719  NCOAT, MGEA5; protein O-GlcNAcase / histone acetyltransferase [EC:3.2.1.169 2.3.1.48]	K15719	1	0	0	0	0	0	0	0	0	0	18	1	161	0	23	0	2	0	1	6	30	1	36	2	2	4	6
K15720  N4BP2; NEDD4-binding protein 2 [EC:3.-.-.-]	K15720	0	3	0	0	0	0	0	0	2	0	2	0	37	0	2	0	0	0	0	0	0	0	0	0	0	0	0
K15721  fyuA; pesticin/yersiniabactin receptor	K15721	4	18	10	23	13	3	4	8	38	1	0	1	2	1	0	6	0	18	0	1	17	0	0	0	1	1	0
K15724  erpA; iron-sulfur cluster insertion protein	K15724	26	105	19	387	17	9	528	17	188	152	123	594	1039	340	126	87	460	82	455	36	51	260	90	97	120	142	53
K15725  czcC, cusC, cnrC; outer membrane protein, heavy metal efflux system	K15725	897	1765	372	3517	691	631	4663	262	2536	2171	570	1866	5067	2176	559	1093	3654	2255	4360	492	1162	862	660	307	385	732	1096
K15726  czcA, cusA, cnrA; heavy metal efflux system protein	K15726	4178	6041	1955	16593	3191	2469	18681	1510	11947	6903	1919	10743	15279	9003	1698	6314	15612	9743	17128	1991	3702	3620	2196	1054	1899	2928	2164
K15727  czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system	K15727	1731	2627	759	6521	1206	992	6827	605	5242	2947	1307	5063	12498	4332	1286	2137	7715	4073	8961	891	2242	2031	1544	557	1088	1261	1130
K15728  LPIN; phosphatidate phosphatase LPIN [EC:3.1.3.4]	K15728	11	0	10	0	3	12	11	13	1	1	1	1	104	0	2	0	0	14	0	0	0	0	0	1	4	0	1
K15729  PTGES; microsomal prostaglandin-E synthase 1 [EC:5.3.99.3]	K15729	0	4	0	0	0	0	4	2	8	5	0	11	1	7	0	11	0	7	0	0	9	0	1	0	0	0	0
K15731  CTDSP; carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase [EC:3.1.3.16]	K15731	3	0	1	1	1	0	4	2	0	1	0	1	0	0	0	2	0	2	6	0	3	0	0	0	0	0	0
K15732  CTDP1, FCP1; RNA polymerase II subunit A C-terminal domain phosphatase [EC:3.1.3.16]	K15732	15	0	8	0	13	17	14	20	0	1	0	1	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0
K15733  E1.11.1.19; dye decolorizing peroxidase [EC:1.11.1.19]	K15733	0	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	0	0	0	0	6	0	1	0	0	0
K15734  SDR16C5; all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]	K15734	9	2	7	52	50	5	217	0	4	50	13	33	18	22	10	3	21	8	11	0	0	105	26	15	17	38	2
K15735  csiR; GntR family transcriptional regulator, carbon starvation induced regulator	K15735	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15736  lhgO; (S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13]	K15736	270	524	103	1112	188	179	1556	161	535	591	385	1121	2522	1142	258	486	865	788	938	220	300	536	365	112	183	360	159
K15738  uup; ABC transport system ATP-binding/permease protein	K15738	1190	1281	571	3538	1045	680	4466	472	2562	2188	1252	4357	10296	3114	1311	1707	3832	2965	4631	705	2110	2792	1427	892	1032	1418	1100
K15739  vanB, vanA, vanD; D-alanine---(R)-lactate ligase [EC:6.1.2.1]	K15739	11	1	4	3	12	4	12	4	1	0	1	0	12	0	1	0	0	11	0	0	0	2	4	2	1	2	1
K15740  mptN; tetrahydromethanopterin:alpha-L-glutamate ligase [EC:6.3.2.33]	K15740	0	0	0	0	0	0	0	0	0	0	12	2	86	0	10	0	2	0	7	6	15	72	23	36	22	17	6
K15743  CES3_5; carboxylesterase 3/5 [EC:3.1.1.1]	K15743	4	1	0	12	0	0	10	1	8	2	0	0	0	1	0	3	1	0	0	3	10	0	0	0	0	6	0
K15745  AL1; phytoene desaturase (3,4-didehydrolycopene-forming) [EC:1.3.99.30]	K15745	4	0	2	0	0	2	4	3	0	0	2	1	2	0	2	0	8	16	0	0	1	34	3	6	10	11	3
K15746  crtZ; beta-carotene 3-hydroxylase [EC:1.14.15.24]	K15746	8	0	5	0	9	2	3	3	0	1	0	0	0	33	1	1	0	15	0	0	0	11	0	14	2	15	2
K15750  bphAb, bphA2, bphE; biphenyl 2,3-dioxygenase subunit beta [EC:1.14.12.18]	K15750	13	3	1	17	4	0	52	1	7	2	0	10	0	6	0	8	0	12	0	1	0	0	0	0	2	0	0
K15751  carAa; carbazole 1,9a-dioxygenase [EC:1.14.12.22]	K15751	0	0	0	4	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15752  carAc; carbazole 1,9a-dioxygenase ferredoxin component	K15752	4	5	3	106	2	2	173	2	31	14	0	5	0	2	0	18	0	24	0	0	0	0	0	0	1	0	0
K15754  carBa; 2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, small subunit [EC:1.13.11.-]	K15754	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
K15755  carBb; 2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, large subunit [EC:1.13.11.-]	K15755	8	233	5	48	6	3	82	5	46	15	21	143	264	117	53	3	387	2	106	2	41	45	22	14	38	5	23
K15756  carC; 2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate hydrolase [EC:3.7.1.13]	K15756	37	38	20	121	31	6	50	49	92	53	40	66	956	36	77	28	142	120	102	15	34	60	32	19	18	34	12
K15760  tmoA, tbuA1, touA; toluene monooxygenase system protein A [EC:1.14.13.236 1.14.13.-]	K15760	100	97	13	209	99	28	71	32	252	477	22	163	225	70	15	111	99	310	97	1	27	167	37	42	35	212	20
K15761  tmoB, tbuU, touB; toluene monooxygenase system protein B [EC:1.14.13.236 1.14.13.-]	K15761	17	0	4	13	10	1	3	9	9	53	0	11	2	4	0	8	0	38	0	0	0	21	0	4	1	21	0
K15762  tmoC, tbuB, touC; toluene monooxygenase system ferredoxin subunit	K15762	61	6	19	60	35	10	98	29	44	121	13	297	254	202	29	101	8	173	10	76	24	123	9	23	32	113	27
K15763  tmoD, tbuV, touD; toluene monooxygenase system protein D [EC:1.14.13.236 1.14.13.-]	K15763	14	2	0	14	20	0	6	9	25	68	1	23	2	1	0	16	0	57	0	2	0	22	0	2	1	23	0
K15764  tmoE, tbuA2, touE; toluene monooxygenase system protein E [EC:1.14.13.236 1.14.13.-]	K15764	69	8	8	51	54	10	16	23	103	255	4	60	3	56	2	67	0	194	0	6	0	67	1	9	5	94	8
K15765  tmoF, tbuC, touF; toluene monooxygenase electron transfer component [EC:1.18.1.3]	K15765	3	1	2	35	5	1	91	1	16	7	57	119	617	15	44	13	2	71	2	6	160	74	63	24	45	29	56
K15770  cycB, ganO, mdxE; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	K15770	39	21	11	37	20	17	109	13	47	30	236	311	2012	147	212	24	114	106	113	35	69	834	319	155	164	298	135
K15771  ganP, mdxF; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	K15771	57	220	13	540	71	33	747	17	491	29	766	626	9258	287	874	100	670	224	1248	52	1272	1672	957	502	464	668	536
K15772  ganQ, mdxG; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	K15772	10	10	2	10	6	2	24	6	18	1	95	82	510	27	36	6	2	25	12	31	22	394	114	86	53	150	57
K15773  hipB; HTH-type transcriptional regulator / antitoxin HipB	K15773	83	176	22	370	66	33	522	52	209	110	35	273	472	227	44	129	429	174	415	83	153	283	39	94	52	135	43
K15777  DODA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	K15777	168	250	49	554	143	51	640	96	433	859	773	1234	7123	812	887	295	1518	612	1829	265	964	1502	814	540	524	777	601
K15778  pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	K15778	233	529	132	970	203	128	1251	103	507	540	1228	2092	11500	960	1303	386	2569	560	2709	228	1276	1993	1209	801	807	672	838
K15779  PGM2; phosphoglucomutase / phosphopentomutase [EC:5.4.2.2 5.4.2.7]	K15779	9	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
K15780  tilS-hprT; bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8]	K15780	14	27	5	16	14	10	13	5	21	8	137	39	1322	25	134	16	378	47	236	4	256	269	155	90	112	88	288
K15781  serB-plsC; putative phosphoserine phosphatase / 1-acylglycerol-3-phosphate O-acyltransferase [EC:3.1.3.3 2.3.1.51]	K15781	54	12	23	153	119	24	247	43	78	14	14	23	63	13	20	65	2	378	0	5	8	129	25	46	41	46	16
K15782  doeX; Lrp/AsnC family transcriptional regulator, regulator of ectoine-degradation genes	K15782	0	0	0	0	0	0	0	0	0	1	33	53	126	24	39	0	90	0	89	10	63	95	45	43	25	33	20
K15783  doeA; ectoine hydrolase [EC:3.5.4.44]	K15783	75	132	22	463	50	23	400	13	578	167	43	388	135	218	21	134	15	135	24	11	46	36	48	10	46	61	26
K15784  doeB; N2-acetyl-L-2,4-diaminobutanoate deacetylase [EC:3.5.1.125]	K15784	13	11	6	12	15	7	37	24	12	16	6	12	50	8	5	9	15	20	19	4	6	1	1	1	1	3	2
K15785  doeD; L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]	K15785	9	4	6	2	11	7	0	7	4	0	3	8	147	7	30	0	114	2	43	9	25	15	4	5	5	17	3
K15786  doeC; aspartate-semialdehyde dehydrogenase [EC:1.2.1.-]	K15786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0
K15789  TDH; threonine 3-dehydrogenase [EC:1.1.1.103]	K15789	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	2	3	1	0	1
K15790  nifQ; nitrogen fixation protein NifQ	K15790	1	15	2	96	0	0	17	1	49	100	17	214	130	184	26	67	264	23	151	19	5	120	9	23	41	49	10
K15791  DHKTD1; probable 2-oxoglutarate dehydrogenase E1 component DHKTD1 [EC:1.2.4.2]	K15791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
K15792  murEF; MurE/MurF fusion protein [EC:6.3.2.13 6.3.2.10]	K15792	37	80	10	478	14	11	537	8	130	218	127	727	965	482	80	144	77	128	51	58	213	404	169	96	110	197	152
K15811  PDSA, HELA; protostadienol synthase [EC:5.4.99.32]	K15811	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	16	0	1	0	0	0	0
K15813  LUP4; beta-amyrin synthase [EC:5.4.99.39]	K15813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	1	0	4
K15820  IMS1; isomultiflorenol synthase [EC:5.4.99.36]	K15820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	1	0	4
K15821  THAS1; thalianol synthase [EC:5.4.99.31]	K15821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	1	0	4
K15823  PEN1; arabidiol synthase [EC:4.2.1.124]	K15823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	1	0	4
K15827  hycB; formate hydrogenlyase subunit 2	K15827	1	0	0	0	0	0	0	0	0	0	131	0	596	0	126	0	0	0	0	0	28	64	129	63	56	6	47
K15828  hycC; formate hydrogenlyase subunit 3	K15828	66	12	5	150	239	16	486	11	32	12	90	19	1063	167	179	32	84	21	42	18	240	284	228	146	104	111	64
K15829  hycD; formate hydrogenlyase subunit 4	K15829	43	293	4	314	39	30	724	8	256	159	17	216	246	186	29	56	270	40	238	14	4	279	14	68	58	92	19
K15830  hycE; formate hydrogenlyase subunit 5	K15830	246	737	22	932	346	73	1608	98	590	669	179	340	1153	308	170	347	737	606	590	47	149	275	200	84	147	175	73
K15831  hycF; formate hydrogenlyase subunit 6	K15831	0	79	0	3	0	0	0	0	1	47	50	92	522	43	80	0	307	0	381	19	48	133	53	23	38	35	17
K15832  hycG; formate hydrogenlyase subunit 7	K15832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0
K15833  hycA; formate hydrogenlyase regulatory protein HycA	K15833	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15834  hycH; formate hydrogenlyase maturation protein HycH	K15834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	1
K15836  fhlA; formate hydrogenlyase transcriptional activator	K15836	3393	1197	1175	4619	2530	2467	6221	1142	4680	4310	626	4453	4044	2965	408	3771	2885	6792	3194	1196	1135	1461	525	307	624	1744	289
K15837  GPSM2; G-protein signaling modulator 2	K15837	5	0	0	0	2	0	0	4	0	0	0	1	8	0	0	0	0	0	0	0	3	0	0	0	2	0	0
K15839  GPSM1, AGS3; G-protein signaling modulator 1	K15839	5	0	0	0	2	0	0	4	0	0	0	1	8	0	0	0	0	0	0	0	3	0	0	0	2	0	0
K15846  hpaA; neuraminyllactose-binding hemagglutinin	K15846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	1	0	1
K15849  PAT, AAT; bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase [EC:2.6.1.1 2.6.1.78 2.6.1.79]	K15849	0	0	0	1	0	0	3	0	0	3	0	1	0	0	0	1	0	0	0	0	0	5	0	1	0	0	0
K15850  luxN; two-component system, autoinducer 1 sensor kinase/phosphatase LuxN [EC:2.7.13.3 3.1.3.-]	K15850	5	0	0	0	0	0	2	0	0	0	330	4	5584	1	745	0	10	0	7	10	653	315	221	175	87	105	210
K15852  luxR, vanR; LuxR family transcriptional regulator, transcriptional activator of the bioluminescence operon	K15852	20	26	22	12	24	16	4	28	33	46	18	39	211	33	31	10	5	43	4	2	8	58	15	9	39	26	9
K15853  luxD; acyl transferase [EC:2.3.1.-]	K15853	211	41	83	45	133	96	99	43	69	46	141	124	1515	32	151	70	143	227	139	21	142	233	161	70	85	97	176
K15854  luxB; alkanal monooxygenase beta chain [EC:1.14.14.3]	K15854	42	159	23	529	40	15	687	9	255	98	2	57	2	48	1	99	6	85	2	4	1	0	2	0	7	9	1
K15855  csxA; exo-1,4-beta-D-glucosaminidase [EC:3.2.1.165]	K15855	1114	1755	484	3568	779	722	4470	387	4086	1893	2333	2464	12987	1824	1944	1285	4735	2199	5600	482	1668	2865	2352	1142	1124	1314	705
K15856  rmd; GDP-4-dehydro-6-deoxy-D-mannose reductase [EC:1.1.1.281]	K15856	97	293	74	744	197	117	1247	53	399	229	195	313	2495	375	215	304	1180	380	2314	101	319	406	228	105	119	109	128
K15859  SKN7; osomolarity two-component system, response regulator SKN7	K15859	12	0	17	1	5	7	8	22	0	1	1	1	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0
K15861  fixK; CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	K15861	21	130	15	581	19	10	499	21	344	352	20	811	99	438	7	126	32	97	35	102	130	202	33	35	74	205	46
K15862  ccoNO; cytochrome c oxidase cbb3-type subunit I/II [EC:7.1.1.9]	K15862	7	46	1	8	0	0	2	0	30	17	139	209	1347	186	137	9	172	105	120	27	62	156	159	67	32	63	73
K15864  nirS; nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	K15864	1	6	0	20	0	0	303	0	4	0	4	16	3	0	0	0	0	3	0	13	0	0	9	1	0	0	4
K15865  CDKAL1; threonylcarbamoyladenosine tRNA methylthiotransferase CDKAL1 [EC:2.8.4.5]	K15865	3	0	0	0	0	0	0	0	25	1	308	156	2515	25	334	0	1512	1	2512	26	35	373	187	204	191	127	81
K15866  paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	K15866	662	606	231	1778	868	253	3191	312	1129	1175	182	2589	1939	1487	123	627	360	1437	510	167	487	572	305	131	379	586	264
K15868  baiB; bile acid-coenzyme A ligase [EC:6.2.1.7]	K15868	62	16	12	67	103	18	327	17	67	31	0	205	14	93	0	25	2	33	4	11	13	12	2	0	21	39	4
K15876  nrfH; cytochrome c nitrite reductase small subunit	K15876	18	237	3	71	0	1	44	2	78	44	876	777	9161	368	1168	57	754	34	553	119	922	1888	819	671	530	698	484
K15877  CYP55; fungal nitric oxide reductase [EC:1.7.1.14]	K15877	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
K15878  K15878, narB; rieske iron-sulfur protein	K15878	0	4	1	100	0	0	11	0	246	3	8	29	22	16	2	18	2	25	7	4	0	5	2	3	2	17	2
K15879  narC; cytochrome b-561	K15879	13	1	0	15	13	6	14	1	6	7	10	3	76	1	13	6	1	11	4	0	0	46	10	11	5	2	1
K15885  mtmQ; C7-C12 aromatase (ARO/CYC) [EC:4.2.1.-]	K15885	5	22	4	17	6	3	10	0	21	1	4	22	83	13	18	1	0	9	3	0	1	5	9	0	1	10	3
K15886  tcmN; multifunctional cyclase / dehydratase / O-methyltransferase [EC:2.3.1.235]	K15886	65	8	6	40	6	3	90	14	57	51	0	18	5	21	0	61	2	167	0	0	1	14	0	5	5	27	3
K15888  uppS, cpdS; tritrans,polycis-undecaprenyl-diphosphate synthase [geranylgeranyl-diphosphate specific] [EC:2.5.1.89]	K15888	3	0	0	0	0	3	7	0	11	6	212	127	1723	32	203	0	978	1	1131	29	38	300	130	146	122	97	68
K15890  FOHSDR; NADP+-dependent farnesol dehydrogenase [EC:1.1.1.216]	K15890	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15891  FLDH; NAD+-dependent farnesol dehydrogenase [EC:1.1.1.354]	K15891	0	0	0	1	0	0	0	0	0	3	14	12	83	6	5	1	59	0	62	0	4	6	12	2	5	3	1
K15893  HPR1; glycerate dehydrogenase [EC:1.1.1.29]	K15893	4	15	1	30	2	3	15	2	10	2	139	84	1121	19	149	6	356	3	1161	39	84	248	267	109	146	59	79
K15894  pseB, wbjB; UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	K15894	114	17	57	273	93	92	310	54	471	303	469	815	4910	383	562	271	405	314	504	163	326	305	483	86	254	147	140
K15895  pseC; UDP-4-amino-4,6-dideoxy-L-N-acetyl-beta-L-altrosamine transaminase [EC:2.6.1.92]	K15895	0	0	0	0	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K15896  pseH; UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]	K15896	0	0	0	0	0	0	0	0	0	2	22	18	431	5	37	0	37	1	64	0	35	11	10	0	6	13	24
K15897  pseG; UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase [EC:3.6.1.57]	K15897	148	9	44	58	125	122	262	74	80	221	58	158	750	174	75	322	51	242	78	72	78	54	30	33	59	54	39
K15898  pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]	K15898	6	37	2	44	3	1	106	2	50	68	82	178	1389	104	111	13	111	20	219	43	246	186	77	69	70	90	95
K15899  pseF; pseudaminic acid cytidylyltransferase [EC:2.7.7.81]	K15899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0
K15901  TPRKB, CGI121; EKC/KEOPS complex subunit TPRKB/CGI121	K15901	3	0	2	0	3	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15904  kae1-bud32; bifunctional N6-L-threonylcarbamoyladenine synthase / protein kinase Bud32 [EC:2.3.1.234 2.7.11.1]	K15904	6	0	0	0	0	0	0	0	0	1	334	181	2868	20	377	0	1688	0	1441	20	30	467	219	232	173	93	120
